activity_date,period_role,period_start,period_end,period_days,period_label,source_type,site_location,equipment_type,operational_equipment_class,fleet_display_name,fleet_ident,fleet_specific,ahs_mode,tum_equipment_count,truck_count,source_truck_count_observed,operating_hours,operating_hours_per_truck,loading_unit_count,cycle_count,actual_tonnes,actual_tonnes_per_day,actual_tonnes_annualized_rate,actual_tonnes_per_truck_period,actual_tonnes_per_truck_day,quantity_reporting_avg,payload,payload_from_quantity_per_cycle,empty_distance_km,loaded_distance_km,empty_travel_minutes,loaded_travel_minutes,empty_speed_kph,loaded_speed_kph,queue_load_minutes,spot_load_minutes,truck_loading_minutes,queue_dump_minutes,spot_dump_minutes,dumping_minutes,cycle_time_minutes,cycle_seconds,rate_tph,modelled_tmm,modelled_tmm_per_day,modelled_tmm_annualized_rate,model_error_tonnes,model_error_pct,calendar_hours,not_required_hours,required_hours,scheduled_hours,scheduled_maintenance_hours,unscheduled_maintenance_hours,available_hours,operational_standby_hours,operating_delay_hours,working_hours,productive_hours,non_productive_hours,full_rate_productive_hours,availability_current,operating_of_available,working_of_available,productive_of_working,tum_required_balance_delta_hours,tum_scheduled_balance_delta_hours,tum_available_balance_delta_hours,tum_operating_balance_delta_hours,tum_working_balance_delta_hours,tum_productive_balance_delta_hours,cycle_balance_delta_minutes,source_quality_flag,source_quality_note
2025-04-01,actual_day,2025-04-01,2025-04-01,1,2025-04-01,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,19,19,19,332.126389,17.48033626315789474,19,809,191867.0000,191867.0000,70031455.0000,10098.263157894736842105,10098.263157894736842105,237.16563659,233.54524104,237.165636588380716934,3.3158093,3.1695835,7.119154228855721,7.899591836734694,27.945532798490515,24.074029890461922,3.7535742035742037,1.0135593220338983,2.9195710455764075,0.7764767932489451,0.6387969924812029,0.8383571428571429,24.95908156536222,1497.544893921733,561.4274878546253,186464.88422649805,186464.88422649805,6.805968274267179E7,-5402.1157735019515,-0.02815552321921931,357.545000,0.000000,357.545000,356.120000,1.425000,16.255833,339.864167,7.737778,39.612222,292.514167,239.583889,52.930278,239.583889,0.9505493481007052,0.9772327343195116,0.8606796342656502,0.819050549308628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=19
2025-12-06,actual_day,2025-12-06,2025-12-06,1,2025-12-06,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,871.705833,19.81149620454545455,22,1784,423956.0000,423956.0000,154743940.0000,9635.363636363636363636,9635.363636363636363636,237.64349776,240.02068386,237.643497757847533632,3.7063237,3.5586607,8.733863034430572,10.210089285714284,25.46174826916079,20.91261261532273,3.7934976043805615,0.9759003169115529,3.4228391415633,1.4292145593869732,0.6703079343672737,0.7464025784986483,29.982114455253168,1798.92686731519,480.3277318246898,418704.48558324185,418704.48558324185,1.5282713723788327E8,-5251.514416758146,-0.012386932645741883,1006.630833,0.000000,1006.630833,895.689722,110.941111,17.897500,877.792222,6.086389,73.306667,798.399167,662.249167,136.150000,662.249167,0.87201006879108,0.9930662533401349,0.9095537035466505,0.8294712648956923,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-07,actual_day,2025-12-07,2025-12-07,1,2025-12-07,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,46,46,857.025278,18.63098430434782609,18,1655,392819.0000,392819.0000,143378935.0000,8539.543478260869565217,8539.543478260869565217,237.35287009,235.54930514,237.352870090634441088,4.0664227,3.8260608,9.611199510403916,10.728579059829059,25.3855267218094,21.397395379184324,3.989300646142151,1.0873499142367067,3.3645356234096693,1.93696,0.6389467162329616,0.7142179572027355,32.071089427457196,1924.2653656474317,440.675965821737,377670.44211629266,377670.44211629266,1.3784971137244684E8,-15148.55788370734,-0.038563709707797586,1008.660833,0.000000,1008.660833,953.035000,55.625833,85.248333,867.786667,10.761389,70.308333,786.716944,648.008611,138.708333,648.008611,0.8603354447687652,0.987599038678221,0.9065787418310696,0.8236871160423715,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=46
2025-12-08,actual_day,2025-12-08,2025-12-08,1,2025-12-08,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,792.375278,18.00852904545454545,21,1633,388987.0000,388987.0000,141980255.0000,8840.613636363636363636,8840.613636363636363636,238.20391917,234.97562768,238.203919167176974893,4.0592849,3.8659597,9.254879048790487,10.990515899488548,26.31661556201864,21.10524966446701,3.7148054145516074,1.004206418039896,3.4600065832784725,1.110316139767055,0.6478867623604466,0.71586503948313,30.89848130575965,1853.9088783455788,456.2857805626827,361549.5722208027,361549.5722208027,1.3196559386059299E8,-27437.427779197285,-0.07053559059607978,968.740278,0.000000,968.740278,849.024722,119.715556,49.929722,799.095000,6.719722,57.259167,735.116111,627.600556,107.515556,627.600556,0.8248805364354911,0.9915908343535847,0.9199358162810568,0.8537434373557011,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-09,actual_day,2025-12-09,2025-12-09,1,2025-12-09,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,48,43,43,855.653611,19.89892118604651163,20,1613,384203.0000,384203.0000,140234095.0000,8934.953488372093023256,8934.953488372093023256,238.19156851,234.32510849,238.191568505889646621,4.0231805,3.7811531,9.323784289276807,10.7989865609165,25.88979136696901,21.00837747322336,4.076128778955634,0.9825690770135214,3.2491360454943132,1.712632164718976,0.6495836802664445,0.7265560165975103,31.51937661323971,1891.1625967943826,446.05915535443376,381672.1269986312,381672.1269986312,1.3931032635450038E8,-2530.8730013687746,-0.006587332741724491,1301.223056,0.000000,1301.223056,1017.994722,283.228333,155.359722,862.635000,6.981389,99.295000,756.358611,612.828333,143.530278,612.828333,0.662941681149124,0.9919069028164996,0.8768002818238434,0.8102351508011154,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-10,actual_day,2025-12-10,2025-12-10,1,2025-12-10,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,42,41,41,852.066111,20.78210026829268293,19,1510,360832.0000,360832.0000,131703680.0000,8800.780487804878048780,8800.780487804878048780,238.96158940,235.76185430,238.961589403973509934,3.7836976,3.5822063,9.612658227848101,11.053559322033898,23.616969481169345,19.44463061518646,5.732861432861433,1.142302475415395,3.5507113821138208,2.539918699186992,0.6220381526104417,0.7248455730954014,34.978895265165484,2098.733715909929,404.40703317715474,344581.5280203062,344581.5280203062,1.2577225772741176E8,-16250.4719796938,-0.04503611647440859,1099.846944,0.000000,1099.846944,1079.767222,20.079722,214.182778,865.584444,13.518333,97.785833,754.280278,606.235556,148.044722,606.235556,0.7870044544076714,0.9843824211258674,0.87141154467245,0.8037271733282169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=41
2025-12-11,actual_day,2025-12-11,2025-12-11,1,2025-12-11,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,43,43,869.601944,20.22330102325581395,20,1630,389542.0000,389542.0000,142182830.0000,9059.116279069767441860,9059.116279069767441860,238.98282209,233.88595092,238.982822085889570552,3.2198507,3.0508074,9.831978653530378,10.559580463368816,19.64925360477982,17.334821647033706,3.7575292397660816,1.1128643852978455,3.2436889166146807,1.9196224540486837,0.6263964577656675,0.7090506329113924,31.76071120330355,1905.642672198213,441.84013907536047,384225.04387716384,384225.04387716384,1.402421410151648E8,-5316.956122836156,-0.01364924994695349,1040.208889,0.000000,1040.208889,947.500556,92.708333,69.074444,878.426111,8.824167,89.404722,780.197222,623.997778,156.199444,623.997778,0.8444708755079108,0.9899545715284976,0.8881762647462286,0.7997949236482228,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-12,actual_day,2025-12-12,2025-12-12,1,2025-12-12,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,40,40,737.568333,18.43920832500000000,18,1352,323198.0000,323198.0000,117967270.0000,8079.950000000000000000,8079.950000000000000000,239.05177515,233.05273669,239.051775147928994083,3.1786734,3.0255533,8.915220079129574,10.382391358955037,21.39267480860896,17.484719244706923,4.212893518518518,1.1645320197044335,3.3042857142857143,2.530685618729097,0.6545981890209395,0.7087665647298674,31.873373063073185,1912.402383784391,438.70989661901075,323578.52711988613,323578.52711988613,1.1810616239875844E8,380.5271198861301,0.0011773808002714437,1062.803889,0.000000,1062.803889,958.611389,104.192500,97.158889,861.452500,123.884167,93.245556,644.322778,512.940278,131.382500,512.940278,0.8105469964930292,0.8561915292292185,0.7479492807528886,0.7960921070443472,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=40
2025-12-13,actual_day,2025-12-13,2025-12-13,1,2025-12-13,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,41,41,757.271944,18.47004741463414634,22,1399,334039.0000,334039.0000,121924235.0000,8147.292682926829268293,8147.292682926829268293,238.76983560,237.62887777,238.769835596854896355,2.7641422,2.6912238,10.450780499519691,9.877651515151515,15.86948764330303,16.34735015224144,3.784311981020166,1.0665727170236754,3.4454090354090354,2.516786055396371,0.651667969768048,0.6806069578090302,32.473786731097526,1948.4272038658517,439.0535906472071,332482.9661095907,332482.9661095907,1.213562826300006E8,-1556.0338904092787,-0.004658240176773606,1195.874722,0.000000,1195.874722,1036.166111,159.708611,256.468056,779.698056,22.426111,87.874167,669.397778,552.319167,117.078611,552.319167,0.6519897453026596,0.9712374412744534,0.8585346250489416,0.8250985960847064,0.000000,0.000000,-0.000001,0.000001,-0.000001,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=41
2025-12-14,actual_day,2025-12-14,2025-12-14,1,2025-12-14,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,43,43,814.372222,18.93888888372093023,18,1573,375103.0000,375103.0000,136912595.0000,8723.325581395348837209,8723.325581395348837209,238.46344565,237.92569975,238.463445645263827082,3.6531992,3.4960060,9.20720663265306,10.239378238341969,23.806563786962577,20.48565402287218,3.66324354657688,1.0538593215063803,3.2082577720207253,2.5607669616519173,0.6651060716898318,0.7729700153206391,31.370788559761404,1882.2473135856842,455.0584362202139,370586.94984450086,370586.94984450086,1.3526423669324282E8,-4516.050155499135,-0.012039493567097931,1067.829722,0.000000,1067.829722,844.568611,223.261111,21.100556,823.468056,9.095833,80.538611,733.833611,583.705556,150.128056,583.705556,0.7711604560340066,0.9889542365706017,0.8911500648510619,0.7954194884474645,0.000000,0.000000,-0.000001,0.000001,0.000000,-0.000001,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-15,actual_day,2025-12-15,2025-12-15,1,2025-12-15,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,42,42,714.117222,17.00279100000000000,16,1417,338041.0000,338041.0000,123384965.0000,8048.595238095238095238,8048.595238095238095238,238.56104446,236.41573747,238.561044460127028934,3.3961258,3.2076822,7.953297872340426,9.001905451037144,25.620510041331713,21.38002149065294,3.613492063492063,0.921176081929303,3.0717967244701345,2.580502043199066,0.5937074829931973,0.700109569028488,28.43598728848982,1706.1592373093893,498.837761611383,356228.63655061903,356228.63655061903,1.3002345234097594E8,18187.636550619034,0.05380304918817254,997.076111,0.000000,997.076111,840.205556,156.870556,56.301111,783.904444,69.787222,126.651944,587.465278,466.360000,121.105278,466.360000,0.7862032152900397,0.9109748353682563,0.7494092959175863,0.793851173237189,0.000000,-0.000001,0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=42
2025-12-16,actual_day,2025-12-16,2025-12-16,1,2025-12-16,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,42,42,570.045833,13.57251983333333333,19,1117,267589.0000,267589.0000,97669985.0000,6371.166666666666666667,6371.166666666666666667,239.56042972,235.93813787,239.560429722470904208,3.0536750,3.0001536,8.656020624810433,8.524759689922481,21.166828031213537,21.116045794557394,3.222196078431373,0.9049071618037136,3.06793562364593,2.8920481220657277,0.6327012641383899,0.7372085696282293,28.63777713444627,1718.2666280667763,494.32217471838777,281786.2958577149,281786.2958577149,1.0285199798806594E8,14197.295857714897,0.0530563508130562,988.468056,0.000000,988.468056,873.126389,115.341667,30.120278,843.006111,272.960278,90.198611,479.847222,385.191111,94.656111,385.191111,0.852841026448053,0.6762060509644388,0.5692096604018292,0.8027369822570841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=42
2025-12-17,actual_day,2025-12-17,2025-12-17,1,2025-12-17,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,43,43,43,829.199444,19.28370800000000000,20,1640,392528.0000,392528.0000,143272720.0000,9128.558139534883720930,9128.558139534883720930,239.34634146,234.29713415,239.346341463414634146,3.2752463,3.1725914,8.092932098765433,9.76782581453634,24.282271938248208,19.488009677313826,3.9916990081931867,1.0328185328185329,3.0080520833333333,2.7191565040650407,0.6177126436781609,0.6926148335440371,29.922811518934065,1795.368691136044,469.80304775521245,389560.4259881276,389560.4259881276,1.4218955548566657E8,-2967.574011872406,-0.007560158795990111,975.022500,0.000000,975.022500,877.685833,97.336667,43.580000,834.105833,4.906389,119.522778,709.676667,585.189167,124.487500,585.189167,0.8554734206988386,0.9941177861455763,0.8508232868131242,0.8245856094089796,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-18,actual_day,2025-12-18,2025-12-18,1,2025-12-18,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,42,42,810.509444,19.29784390476190476,20,1683,402555.0000,402555.0000,146932575.0000,9584.642857142857142857,9584.642857142857142857,239.18894831,232.06103510,239.188948306595365419,3.1694642,3.0092891,7.749940155595452,9.261481706084497,24.53797683362741,19.49551397174165,3.577624424926809,1.0645476772616138,3.10293284789644,1.898129734848485,0.6497313633310947,0.6867668097281832,27.991154719672572,1679.4692831803543,497.4307864553461,403172.3501584053,403172.3501584053,1.4715790780781794E8,617.3501584053156,0.0015335796559608392,1010.611389,0.000000,1010.611389,912.241944,98.369444,86.224722,826.017222,15.507778,113.644167,696.865278,583.472778,113.392500,583.472778,0.8173440664768109,0.981225842076201,0.8436449737730785,0.8372820348265945,0.000000,0.000001,0.000000,0.000000,-0.000001,0.000000,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=42
2025-12-19,actual_day,2025-12-19,2025-12-19,1,2025-12-19,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,895.573889,20.35395202272727273,21,1997,475805.0000,475805.0000,173668825.0000,10813.750000000000000000,10813.750000000000000000,238.25988983,235.45222834,238.259889834752128192,3.1340584,3.0141398,7.616205566733736,8.792686034658512,24.68991971820474,20.568047953394682,3.9952133794694347,0.9875693393847705,3.0780152671755725,2.533072916666667,0.6446182495344507,0.6840792181069959,28.331459971730137,1699.8875983038083,498.6376880858388,446566.89352100366,446566.89352100366,1.6299691613516635E8,-29238.106478996342,-0.06144976719243459,996.138056,0.000000,996.138056,938.599722,57.538333,25.661389,912.938333,17.364444,83.109444,812.464444,663.698333,148.766111,663.698333,0.9164777193701118,0.9809796085776756,0.8899444954600195,0.8168952350735348,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-20,actual_day,2025-12-20,2025-12-20,1,2025-12-20,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,43,43,869.714167,20.22591086046511628,20,1772,423014.0000,423014.0000,154400110.0000,9837.534883720930232558,9837.534883720930232558,238.72121896,240.11207675,238.721218961625282167,3.3033190,3.1609187,7.546610497772614,9.524348422496569,26.2633324004861,19.912661064775143,4.104272559852671,1.0064955106621774,3.2709996087636934,1.9824875621890548,0.622667638483965,0.6675892857142857,28.725471085935034,1723.528265156102,501.53136085743853,436188.92973250354,436188.92973250354,1.592089593523638E8,13174.929732503544,0.031145375170806507,952.804167,0.000000,952.804167,939.476944,13.327222,57.876389,881.600556,11.886389,114.760278,754.953889,601.486944,153.466944,601.486944,0.9252694167362712,0.986517262479039,0.8563446156328042,0.796720108733646,0.000000,0.000001,-0.000001,0.000000,0.000000,0.000001,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-21,actual_day,2025-12-21,2025-12-21,1,2025-12-21,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,46,46,741.145278,16.11185386956521739,22,1586,378968.0000,378968.0000,138323320.0000,8238.434782608695652174,8238.434782608695652174,238.94577554,240.44312736,238.945775535939470366,3.0517407,2.8039316,7.37581546023235,8.950250969655487,24.824976029732703,18.796779729460003,4.641281062553556,1.0125357483317445,3.292003655471784,1.5049574209245742,0.6023405349794239,0.686296806799908,28.065481658948826,1683.9288995369295,514.0331392459822,380973.23388767615,380973.23388767615,1.390552303690018E8,2005.2338876761496,0.0052913013438500075,1560.231944,0.000000,1560.231944,1532.790833,27.441111,394.791667,1137.999167,396.853889,99.520000,641.625278,510.819167,130.806111,510.819167,0.7293781996444617,0.6512704925335573,0.5638187588987201,0.796133170494547,0.000000,0.000000,-0.000001,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=46
2025-12-22,actual_day,2025-12-22,2025-12-22,1,2025-12-22,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,47,46,46,615.264444,13.37531400000000000,18,1200,287340.0000,287340.0000,104879100.0000,6246.521739130434782609,6246.521739130434782609,239.45000000,237.61808333,239.450000000000000000,3.0704068,2.9565773,8.035912531539108,9.39702329594478,22.92513852993815,18.87774802862875,5.030289598108747,0.8891071428571428,3.113456577815993,2.6753664754620776,0.6144628099173554,0.6653409090909091,30.42095934073611,1825.2575604441668,468.65994067151644,288349.7978223336,288349.7978223336,1.0524767620515175E8,1009.7978223335813,0.003514296033735579,811.464167,0.000000,811.464167,788.735278,22.728889,108.535000,680.200278,64.935833,73.916111,541.348333,430.413611,110.934722,430.413611,0.8382382189122475,0.904534244611779,0.7958660868265515,0.7950770042291521,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=46
2025-12-23,actual_day,2025-12-23,2025-12-23,1,2025-12-23,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,47,45,45,921.528611,20.47841357777777778,22,1913,455705.0000,455705.0000,166332325.0000,10126.777777777777777778,10126.777777777777777778,238.21484579,237.60674334,238.214845791949817041,3.2461144,3.0807276,8.002227011494252,8.9824043715847,24.33908257291882,20.57841624061614,3.3938523162661096,0.9581765557163531,3.036199053857351,2.0246666666666666,0.6113144431326248,0.715986769570011,27.724827188288074,1663.4896312972844,514.2107650871995,473859.93211205426,473859.93211205426,1.729588752208998E8,18154.93211205426,0.03983922079427318,1133.568056,0.000000,1133.568056,992.423056,141.145000,43.168889,949.254167,27.725556,119.159444,802.369167,638.946944,163.422222,638.946944,0.8374037729930933,0.9707922740514117,0.8452627281945035,0.7963253960753034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=45
2025-12-24,actual_day,2025-12-24,2025-12-24,1,2025-12-24,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,44,44,723.850000,16.45113636363636364,21,1409,335537.0000,335537.0000,122471005.0000,7625.840909090909090909,7625.840909090909090909,238.13839603,239.34599006,238.138396025550035486,3.7269842,3.4707555,9.423072956947667,9.99505249343832,23.731011425007043,20.834841051281277,3.063634122287968,0.9347634763476348,3.157710464201416,1.5536197295147176,0.6079851851851852,0.7567679189981348,29.492606346921047,1769.5563808152629,486.92744326068106,352462.429804244,352462.429804244,1.2864878687854907E8,16925.42980424402,0.05044281198271434,1079.483333,0.000000,1079.483333,1055.070000,24.413333,19.097222,1035.972778,312.122778,81.819444,642.030556,492.029444,150.001111,492.029444,0.9596931659693166,0.698715270832406,0.6197368978485599,0.7663645292063808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-25,actual_day,2025-12-25,2025-12-25,1,2025-12-25,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,46,46,773.180833,16.80827897826086957,20,1540,367732.0000,367732.0000,134222180.0000,7994.173913043478260870,7994.173913043478260870,238.78701299,243.23759740,238.787012987012987013,2.9221789,2.7416865,8.957714412024757,8.762181654270904,19.57315515268466,18.773999043927383,3.467314335060449,1.0373202614379085,3.2177372098264594,3.106915422885572,0.6214679118773946,0.70580997949419,29.876461186877638,1792.5876712126583,488.4867639682206,377688.6030744232,377688.6030744232,1.3785634012216446E8,9956.603074423212,0.027075704791596086,1023.421944,0.000000,1023.421944,940.029167,83.392778,96.325833,843.703333,70.522500,77.519167,695.661667,539.113056,156.548611,539.113056,0.8243944131873489,0.9164131547028774,0.824533505062996,0.7749644423254919,0.000000,-0.000001,0.000001,0.000000,-0.000001,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=46
2025-12-26,actual_day,2025-12-26,2025-12-26,1,2025-12-26,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,44,44,44,896.948611,20.38519570454545455,22,2079,496473.0000,496473.0000,181212645.0000,11283.477272727272727273,11283.477272727272727273,238.80375180,240.46228956,238.803751803751803752,2.6757499,2.6186300,7.36306905370844,8.386706452170905,21.804086424959014,18.73414801102642,3.3531651829871416,0.9127627627627627,3.0549100968188103,2.31734126984127,0.6379666103920465,0.7076802507836991,26.733601679465075,1604.0161007679044,539.6855068983242,484070.1657892828,484070.1657892828,1.7668561051308823E8,-12402.834210717177,-0.024981890678278936,994.417500,0.000000,994.417500,944.778889,49.638611,23.067778,921.711111,24.762500,88.724444,808.224167,614.690556,193.533611,614.690556,0.9268854491308842,0.9731342069098536,0.8768736287581069,0.7605446371279695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-27,actual_day,2025-12-27,2025-12-27,1,2025-12-27,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,44,44,839.385833,19.07695075000000000,21,1762,421540.0000,421540.0000,153862100.0000,9580.454545454545454545,9580.454545454545454545,239.23950057,235.75578888,239.239500567536889898,2.8790253,2.7462530,8.278928089454405,8.75254005470887,20.865203337136844,18.825984110904,3.5170998632010946,0.9150613786591124,3.139994148624927,2.3763993316624896,0.6740036231884059,0.6879585798816569,28.341985069380957,1700.5191041628575,499.09515152775293,418933.39951138414,418933.39951138414,1.529106908216552E8,-2606.6004886158626,-0.00618351873752399,1117.758889,0.000000,1117.758889,958.403056,159.355833,113.106111,845.296944,5.911111,101.254722,738.131111,562.865556,175.265556,562.865556,0.7562426502237115,0.9930070596493211,0.8732210804290012,0.7625549811987632,0.000000,0.000000,0.000001,0.000000,0.000000,-0.000001,-7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
2025-12-28,actual_day,2025-12-28,2025-12-28,1,2025-12-28,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,46,43,43,918.692222,21.36493539534883721,21,1936,462124.0000,462124.0000,168675260.0000,10747.069767441860465116,10747.069767441860465116,238.70041322,236.23403926,238.700413223140495868,2.4863009,2.3081011,7.704498330697592,7.885550213675214,19.3624617200083,17.56200420356665,3.4302665206279666,1.0641190914671579,3.3193970117395946,2.175677339901478,0.6517798353909465,0.6855615453728662,26.91684988887282,1615.0109933323693,526.5862243954267,483770.6685644252,483770.6685644252,1.765762940260152E8,21646.6685644252,0.0468416887338143,1052.538333,0.000000,1052.538333,1000.067778,52.470556,69.885278,930.182500,11.490278,161.508611,757.183611,594.511944,162.671667,594.511944,0.8837516606679409,0.9876472866585022,0.8140161861904638,0.7851621927897278,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,7.105427357601002E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=43
2025-12-29,actual_day,2025-12-29,2025-12-29,1,2025-12-29,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,45,45,887.858889,19.73019753333333333,21,1951,464995.0000,464995.0000,169723175.0000,10333.222222222222222222,10333.222222222222222222,238.33675038,231.74766786,238.336750384418247053,2.5210711,2.3732883,7.4070420017873095,8.181652205350687,20.421683306710037,17.40446726724391,3.69724025974026,1.0885542168674698,3.2593315266486,2.4227152317880796,0.62367941712204,0.7067836898884623,27.38699854919291,1643.2199129515745,507.71755972542576,450781.5485036076,450781.5485036076,1.6453526520381677E8,-14213.451496392372,-0.030566891034080737,1268.844722,0.000000,1268.844722,1156.152500,112.692222,9.578889,1146.573611,258.714722,116.426111,771.432778,607.672500,163.760278,607.672500,0.9036358752417171,0.7743583842196496,0.6728157444947689,0.7877193159337711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=45
2025-12-30,actual_day,2025-12-30,2025-12-30,1,2025-12-30,actual,Roy Hill Mine,Haulers,CAT 793,CAT793,79L,Universal,AHS,45,44,44,751.813056,17.08666036363636364,22,1828,435502.0000,435502.0000,158958230.0000,9897.772727272727272727,9897.772727272727272727,238.23960613,237.04666302,238.239606126914660832,2.3743929,2.2399486,6.545075757575757,7.181386157701947,21.766527887030502,18.71462041570637,3.780944055944056,0.9902528016679697,3.365452091767881,2.3464922480620154,0.6579809286898839,0.6887169003115264,25.556300941721037,1533.3780565032623,556.5281068505916,418405.0967612378,418405.0967612378,1.5271786031785178E8,-17096.90323876223,-0.03925792129258242,887.387222,0.000000,887.387222,867.596389,19.790833,78.115278,789.481111,37.668056,75.413056,676.400000,531.745833,144.654167,531.745833,0.889669234963817,0.9522875784798173,0.856765273393354,0.7861410900847625,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-3.552713678800501E-15,ok,actuals_daily_v3 | material_destination_excluded | truck_count_ui_alias_from_actuals=44
